,Unnamed: 0,id,full_name,prefix,pdes,class,diameter,diameter_sigma,albedo,rot_per,GM,BV,UB,IR,e,a,q,i,moid,spec_B,spec_T,dv,dv2
134,8013,a0008014,  8014 (1990 MF),,8014,APO,0.7,,,,,,,,0.4562373079561096,1.746482622707729,0.9496720925314288,1.866070060272542,0.017046799999999997,,,5.517427,5.085677780542228
135,8033,a0008034,  8034 Akka (1992 LR),,8034,AMO,,,,7.282999999999999,,,,,0.4095936026370477,1.8297295516097392,1.0802840327144358,2.02389921485695,0.0729403,,,5.679823000000002,5.27266071289858
136,8034,a0008035,  8035 (1992 TB),,8035,APO,,,,,,,,,0.4623661839367507,1.341961972833212,0.7214841364660866,28.306578295844478,0.272633,,,10.719962,11.232759065825698
137,8036,a0008037,  8037 (1993 HO1),,8037,AMO,,,,13.04,,,,,0.4180281784696243,1.9862871647082128,1.155963159327644,5.908744593096516,0.200708,,,6.381173,6.17622525598766
138,8175,a0008176,  8176 (1991 WA),,8176,APO,,,,7.1110000000000015,,,,,0.6430997787045827,1.574819596075137,0.562053462339576,39.60140980816008,0.193562,Q,,14.433668,15.769616118280368
139,8200,a0008201,  8201 (1994 AH2),,8201,APO,,,,24.0,,,,,0.7069021558641816,2.538196485335555,0.7439399178449627,9.555091635027752,0.101448,O,,7.950816,8.350675787993906
140,8506,a0008507,  8507 (1991 CB1),,8507,APO,,,,,,,,,0.5945558072009992,1.6872709421209957,0.6840942051614569,14.588149466587492,0.21947,,,8.238619,8.292661122287132
141,8565,a0008566,  8566 (1996 EN),,8566,APO,,,,,,,,,0.4305534950785579,1.5063203744939315,0.8577688725475274,37.97540283484015,0.0215002,U,,12.888481,14.032436505597076
142,8566,a0008567,  8567 (1996 HW1),,8567,AMO,,,,8.7573,,,,,0.4486248244052972,2.046598921432366,1.1284438396767,8.439525892279457,0.124223,,,6.590373,6.526867957535251
143,8708,a0008709,  8709 Kadlu (1994 JF1),,8709,AMO,,,,50.6,,,,,0.4890358795447424,2.528678027381035,1.2920637441752858,3.5155112460868567,0.277292,,,7.256358,7.392361819696492
144,9057,a0009058,  9058 (1992 JB),,9058,APO,,,,,,,,,0.3597158336677646,1.556534752084488,0.9966245561055692,16.08021110609538,0.0849424,,,6.604208,6.417813807923228
145,9161,a0009162,  9162 Kwiila (1987 OA),,9162,APO,,,,,,,,,0.5952803226846441,1.4962639253732333,0.6055674530556625,9.013826323502178,0.0813029,,,8.048167,7.684854504158557
146,9171,a0009172,  9172 Abhramu (1989 OB),,9172,AMO,,,,,,,,,0.5538144578033668,2.705525613220126,1.2071664126615,7.8476287150686375,0.248522,,,7.43553,7.7647485619843275
147,9201,a0009202,  9202 (1993 PB),,9202,APO,,,,,,,,,0.6075158315464884,1.423814396511682,0.5588246094470259,40.828061184248575,0.37262,,,14.94831,16.271438760424942
148,9399,a0009400,  9400 (1994 TW1),,9400,AMO,,,,,,,,,0.5777515706836787,2.5917563594829627,1.094365051962268,36.0119892515135,0.294401,Sr,,12.303521,13.724286774540408
149,9855,a0009856,  9856 (1991 EE),,9856,APO,1.0,,0.3,3.045,,,,,0.6257289591801931,2.2428671513462253,0.8394402231549071,9.826415628755804,0.022754,,,7.320028,7.552083140226443
150,9949,a0009950,  9950 ESA (1990 VB),,9950,AMO,,,,6.7120000000000015,,,,,0.5315604435138098,2.4400807447345048,1.143030341853924,14.575836654889288,0.283969,,,7.821197,8.242748874534986
151,10114,a0010115, 10115 (1992 SK),,10115,APO,,,,7.319,,,,,0.3247732991503943,1.248315129108702,0.8428957062487183,15.322218163918722,0.045852300000000006,S:,,7.037855,6.446661622476503
152,10144,a0010145, 10145 (1994 CK1),,10145,APO,,,,,,,,,0.6322704526193749,1.901433128057006,0.6992131435549293,4.553712633741489,0.0628143,,,7.372714999999999,7.2789327909467465
153,10149,a0010150, 10150 (1994 PN),,10150,AMO,,,,,,,,,0.5434691627263357,2.374887740253208,1.084209488488757,45.95274666937635,0.227181,,,15.006356,16.77294379179027
154,10164,a0010165, 10165 (1995 BL2),,10165,APO,,,,,,,,,0.5038328063516068,1.234655721375778,0.6125956643969521,23.900242312234486,0.37532,L,,10.367032,10.53284548343049
155,10301,a0010302, 10302 (1989 ML),,10302,AMO,,,,19.0,,,,,0.1364717954196804,1.2721761985649251,1.098560028656586,4.378032022704594,0.0820643,X,,4.887798,3.4379731559816347
156,10562,a0010563, 10563 Izhdubar (1993 WD),,10563,APO,,,,,,,,,0.2664189452822572,1.0069629741299742,0.7386889606239815,63.46118237628482,0.146107,Q,,25.535666,27.521155906588515
157,10635,a0010636, 10636 (1998 QK56),,10636,APO,,,,,,,,,0.5132705990868036,1.883519682063326,0.9167644064588968,13.562204512191448,0.110771,,,7.018878999999999,7.098231490102293
158,10859,a0010860, 10860 (1995 LE),,10860,AMO,,,,,,,,,0.574285715419604,2.577692902030169,1.097360689655738,4.149146800432873,0.113325,,,6.796422,7.023364436223971
159,11053,a0011054, 11054 (1991 FA),,11054,AMO,,,,2.57223,,,,,0.4470551041031082,1.979268759295368,1.094426558060547,3.078077065475531,0.122935,,,6.006943,5.775918113388331
160,11065,a0011066, 11066 Sigurd (1992 CC1),,11066,APO,,,,8.4958,,,,,0.3753006676655547,1.391514178466835,0.8692779782221457,36.888705189014175,0.117717,K,,12.719401,13.72605506641428
161,11283,a0011284, 11284 Belenus (1990 BA),,11284,AMO,,,,5.43,,,,,0.3374710091338051,1.7401213630648258,1.1528808506560455,1.992877224330599,0.169269,,,5.800712,5.217215121050547
162,11310,a0011311, 11311 Peleus (1993 XN2),,11311,APO,,,,,,,,,0.5354110592173171,2.117373870627138,0.9837084837955916,25.43019592509831,0.098436,Sq,,9.287891,10.080040796959262
163,11397,a0011398, 11398 (1998 YP11),,11398,AMO,,,,38.6,,,,,0.3887271375561455,1.7206493735138602,1.051786267810042,15.02625594753752,0.203189,Sr,,6.790419,6.71089427873878
164,11404,a0011405, 11405 (1999 CV3),,11405,APO,,,,6.504,,,,,0.3937491055063986,1.459654637482532,0.8849169296255186,22.862996957607013,0.118855,Sq,,8.527341999999999,8.723538733893692
165,11499,a0011500, 11500 Tomaiyowit (1989 UR),,11500,APO,,,,73.0,,,,,0.3558837768967841,1.079874094532997,0.6955644231975993,10.30925871377547,0.0345036,S,,7.244273,6.118941196238609
166,11884,a0011885, 11885 Summanus (1990 SS),,11885,APO,,,,7.358,,,,,0.4747937249522555,1.7032898733632418,0.8945785297156525,19.41968584815021,0.0675321,,,7.897359,8.122696652059828
167,12537,a0012538, 12538 (1998 OH),,12538,APO,,,,5.832999999999998,,,,,0.4060717013677592,1.541485677433213,0.915531965763875,24.526366663835322,0.0288395,S:,,8.827701,9.197714316254425
168,12710,a0012711, 12711 Tukmit (1991 BB),,12711,APO,,,,3.4848,,,,,0.2722063306106755,1.186323793365103,0.8633989466570509,38.48797984231645,0.111055,Sr,,14.146264000000002,15.088304221409507
169,12922,a0012923, 12923 Zephyr (1999 GK4),,12923,APO,,,,3.891,,,,,0.4919704329079828,1.9620984101838108,0.9968040059176168,5.3039304642425975,0.0216383,S:,,5.898861,5.736837378648477
170,13552,a0013553, 13553 Masaakikoyama (1992 JE),,13553,AMO,,,,38.0,,,,,0.4643462429554384,2.18920951151506,1.172658299800732,5.8741836659038045,0.188711,,,6.691447,6.666377232648573
171,13650,a0013651, 13651 (1997 BR),,13651,APO,,,,33.644,,,,,0.3055740107272584,1.335338610087074,0.9272938353238042,17.24849381922034,0.014117500000000003,S,,7.0118100000000005,6.632335150415607
172,14401,a0014402, 14402 (1991 DB),,14402,AMO,0.6,,0.14,2.2656,,,,,0.402135679118943,1.7153356452585518,1.0255379806355742,11.41851749079926,0.10251,C,,6.146766,5.896829403069656
173,14826,a0014827, 14827 Hypnos (1986 JK),,14827,APO,0.9,,,,,0.684,0.4920000000000001,,0.6655908947222848,2.84179986569875,0.95032375046665,1.9808428434133432,0.0148459,,,6.8657960000000005,7.22647900182869
174,15744,a0015745, 15745 Yuliya (1991 PM5),,15745,AMO,,,,,,,,,0.2550697232011118,1.7197573644348931,1.281099329515411,14.427840862842851,0.296469,S,,7.5215,7.266190314521077
175,15816,a0015817, 15817 Lucianotesi (1994 QC),,15817,AMO,,,,11.0,,,,,0.1181647952109817,1.3246960960526508,1.1681636531458028,13.87314669962175,0.248885,Xc,,6.988577,6.132008829467319
176,16063,a0016064, 16064 Davidharvey (1999 RH27),,16064,AMO,,,,178.5,,,,,0.5892440382707466,2.8490580682090485,1.170267586829696,4.539253692806551,0.203909,C,,7.236638,7.57935323606253
177,16635,a0016636, 16636 (1993 QP),,16636,AMO,,,,19.01,,,,,0.46928155782601,2.308304125898604,1.225059569760701,7.2438136711332355,0.236342,,,7.074356,7.152007529848137
178,16656,a0016657, 16657 (1993 UB),,16657,AMO,,,,,,,,,0.4614502669314871,2.2760450813902207,1.2257634710346048,24.98226895401165,0.252121,Sr,,9.745067,10.533267267437097
179,16815,a0016816, 16816 (1997 UF9),,16816,APO,,,,,,,,,0.6040231274700398,1.442362462103547,0.5711421767983758,25.90928943472689,0.379157,,,10.991211,11.51020875644503
180,16833,a0016834, 16834 (1997 WU22),,16834,APO,1.87,,0.22,9.345,,,,,0.4420671487333495,1.467726228403483,0.8188926794920022,15.988977093608721,0.14557,S,,7.417588,7.2257779085122245
181,16911,a0016912, 16912 Rhiannon (1998 EP8),,16912,AMO,,,,,,,,,0.2725368947890022,1.7512568522612668,1.273974747768019,24.52594359384348,0.321964,,,9.659763,10.058116813485967
182,16959,a0016960, 16960 (1998 QS52),,16960,APO,,,,5.789,,,,,0.858035951772068,2.202412140671496,0.31266334335607104,17.559024376310152,0.0145355,Sq,,11.258376,11.879654400159497
183,17180,a0017181, 17181 (1999 UM3),,17181,APO,,,,,,,,,0.6732409453144643,2.3723588514674043,0.775189735680352,10.65402827184235,0.0700925,,,7.806024000000002,8.151957526494485
184,17181,a0017182, 17182 (1999 VU),,17182,APO,,,,,,,,,0.5533430322160334,1.387082699039417,0.6195501524185464,9.273725902727847,0.143867,,,7.89513,7.375264700460689
185,17187,a0017188, 17188 (1999 WC2),,17188,APO,,,,5.352,,,,,0.6368524107761362,2.216385480470718,0.8048750440237165,29.444274076321516,0.06389249999999999,,,10.849988,11.91395153390665
186,17273,a0017274, 17274 (2000 LC16),,17274,AMO,,,,16.495,,,,,0.5575407105019775,2.727148154918747,1.2066520349811922,5.6184251116043065,0.197948,Xk,,7.2931940000000015,7.589137209993892
187,17510,a0017511, 17511 (1992 QN),,17511,APO,,,,5.9902,,,,,0.3588760450607419,1.1899649569989108,0.7629150394702661,9.584117915924047,0.132023,X,,6.6018979999999985,5.597913195560927
188,18105,a0018106, 18106 Blume (2000 NX3),,18106,AMO,,,,,,,,,0.512875360386533,2.4427752229751367,1.18993600014847,4.220985065135278,0.193028,,,6.922246,7.045435973459048
189,18108,a0018109, 18109 (2000 NG11),,18109,AMO,,,,4.2534,,,,,0.3679582025524685,1.880585128253119,1.188608404714198,0.8092474028094441,0.191203,,,6.133388,5.714262085302232
190,18171,a0018172, 18172 (2000 QL7),,18172,AMO,,,,,,,,,0.5095058654675473,2.4268632011211837,1.190362165462592,17.83233633096829,0.369446,,,8.411305,8.947704061716642
191,18735,a0018736, 18736 (1998 NU),,18736,AMO,,,,,,,,,0.4883901367289069,2.352760258747605,1.2036953542875242,2.807371119677453,0.216211,Sk,,6.816103999999998,6.857512478306536
192,18881,a0018882, 18882 (1999 YN4),,18882,AMO,,,,,,,,,0.2319235615027542,1.685114084403127,1.294296424409901,36.81711706280168,0.431789,S,,13.423173,14.481224922806785
193,19355,a0019356, 19356 (1997 GH3),,19356,AMO,0.91,,0.34,6.714,,,,,0.5631318197513246,2.502257916031996,1.093156862289741,3.004038977176823,0.104581,S,,6.65367,6.82756081592408
194,19763,a0019764, 19764 (2000 NF5),,19764,AMO,,,,59.3,,,,,0.4437574129830234,2.232625796442835,1.241881548854201,1.329033686142748,0.225502,,,6.769326,6.692020224515368
195,20085,a0020086, 20086 (1994 LW),,20086,AMO,,,,,,,,,0.6236355676678876,3.1835946024049915,1.1981917753097309,21.771555336906534,0.315134,,,9.619687,10.574595841834691
196,20235,a0020236, 20236 (1998 BZ7),,20236,APO,,,,10.182,,,,,0.5589880328427348,2.0359719277195016,0.897887984920547,6.500697440844113,0.0522967,,,6.506168,6.48184034243078
197,20254,a0020255, 20255 (1998 FX2),,20255,AMO,,,,6.8260000000000005,,,,,0.4908635231196348,2.1529851086091027,1.096163252973129,9.947802436012447,0.105014,Sq,,6.802106,6.88938284689151
198,20424,a0020425, 20425 (1998 VD35),,20425,APO,,,,,,,,,0.4765019078036355,1.5646992474353392,0.8191170708934871,6.982984394813304,0.00321508,Sq,,6.350631,5.8614307605783535
199,20428,a0020429, 20429 (1998 YN1),,20429,APO,,,,2.718,,,,,0.4641074840436316,1.55618051191882,0.8339454898144458,6.298806091202064,0.0563357,,,6.182201999999998,5.64798693269434
200,20459,a0020460, 20460 Robwhiteley (1999 LO28),,20460,AMO,,,,,,,,,0.4120443920706371,1.8769140768672985,1.103542157095691,33.9370783305933,0.329993,,,11.507505,12.581233658140548
201,20789,a0020790, 20790 (2000 SE45),,20790,AMO,,,,2.792,,,,,0.5617953827634974,2.738815118158744,1.200161430534299,8.338864608680781,0.218943,S,,7.4867339999999984,7.844243572443091
202,20825,a0020826, 20826 (2000 UV13),,20826,APO,,,,12.0,,,,,0.6330025564559005,2.423449192775244,0.8893996583075261,31.88658409873921,0.08160260000000001,Sq,,11.304195,12.530974607884003
203,21087,a0021088, 21088 Chelyabinsk (1992 BL2),,21088,AMO,,,,22.49,,,,,0.2386047811076417,1.706504020881741,1.2993240025199428,38.46079571124221,0.30811,,,13.926492,15.083198260665087
204,21276,a0021277, 21277 (1996 TO5),,21277,AMO,,,,,,,,,0.5190263089923163,2.3785679678776983,1.144028614822782,20.95293960461689,0.31725,,,8.826462,9.490181337546561
205,21373,a0021374, 21374 (1997 WS22),,21374,AMO,,,,3.405,,,,,0.1205552559160396,1.269447274012709,1.116408733022188,23.97982482462298,0.109196,,,9.748841,9.645022175855466
206,22098,a0022099, 22099 (2000 EX106),,22099,APO,,,,6.334,,,,,0.2762323981817657,1.1042486336945578,0.7992193854201722,9.8446565938655,0.16788499999999998,S:,,6.348096,5.132501384461288
207,22752,a0022753, 22753 (1998 WT),,22753,APO,,,,10.24,,,,,0.5698776288931535,1.218846976270482,0.5242533514498698,3.206524003263331,0.0335904,,,8.362875,7.428434602917822
208,22770,a0022771, 22771 (1999 CU3),,22771,APO,,,,3.782,,,,,0.5240869342304306,1.576537910139203,0.7502949901162977,11.40463310665066,0.0626965,Sl,,7.28598,7.033950640575357
209,23182,a0023183, 23183 (2000 OY21),,23183,AMO,,,,6.981,,,,,0.4010919825860999,1.824272287540733,1.092571298954141,40.959010804705436,0.25736,,,13.612154,15.004070035884947
210,23186,a0023187, 23187 (2000 PN9),,23187,APO,,,,2.5325,,,,,0.5894422157398513,1.8468792288393208,0.7582506439883636,51.31477522293365,0.0140588,,,17.098038,18.974015420103147
211,23547,a0023548, 23548 (1994 EF2),,23548,AMO,,,,,,,,,0.5166167764699531,2.2917745185352687,1.1078053543736,23.36437907449471,0.246027,Q,,9.15542,9.900343373556645
212,23605,a0023606, 23606 (1996 AS1),,23606,AMO,,,,,,,,,0.3610380362170961,1.749949606017709,1.118151236782195,14.36084386791444,0.102236,,,6.934176,6.814964349152296
213,23713,a0023714, 23714 (1998 EC3),,23714,AMO,,,,,,,,,0.5167639631526013,2.127426614742733,1.028049205991956,8.397759123388273,0.0803176,,,6.464448,6.51061138770249
214,24442,a0024443, 24443 (2000 OG),,24443,APO,,,,4.069,,,,,0.822107730696895,2.310440498609998,0.4110095033875299,25.795075711222548,0.152381,,,11.896425,12.890976258505626
215,24444,a0024445, 24445 (2000 PM8),,24445,APO,,,,6.811,,,,,0.545001366306339,2.2104680256262808,1.0057599314834822,23.85693945901323,0.08289730000000001,,,9.013295,9.76772496854122
216,24474,a0024475, 24475 (2000 VN2),,24475,AMO,,,,,,,,,0.4417516562806817,1.9746006671609249,1.102317551949648,14.639218680611007,0.151646,Sa,,7.213935,7.340682962173692
217,24760,a0024761, 24761 Ahau (1993 BW2),,24761,APO,,,,,,,,,0.3058696065260744,1.334949615731844,0.9266291020358104,21.92098268095686,0.101464,,,8.171955,8.128267815291562
218,25142,a0025143, 25143 Itokawa (1998 SF36),,25143,APO,0.33,,,12.132,2.1e-09,,,,0.2800835438159378,1.324154889138969,0.9532808952277264,1.6214409668737488,0.0129735,S(IV),,4.636435,3.4354037297676863
219,25329,a0025330, 25330 (1999 KV4),,25330,APO,3.21,,0.052000000000000005,4.919,,,,,0.3707985294308746,1.5405768042365942,0.9693331907503486,14.32799405297012,0.1734,B,,6.383267,6.090359627144255
220,25915,a0025916, 25916 (2001 CP44),,25916,AMO,,,,4.19,,,,,0.4982782737623777,2.560002682848008,1.284408965211447,15.7492377866261,0.279154,,,8.402638,8.894738014569967
221,26165,a0026166, 26166 (1995 QN3),,26166,AMO,,,,,,,,,0.6443592261291601,3.301690584517675,1.1742157945599323,14.79294127207519,0.272133,,,8.545781,9.280973779209539
222,26309,a0026310, 26310 (1998 TX6),,26310,AMO,,,,,,,,,0.4696041916095413,2.139893930323958,1.134990771044011,5.36870429179669,0.156092,,,6.483196,6.422276355530059
223,26378,a0026379, 26379 (1999 HZ1),,26379,APO,,,,,,,,,0.5762358613667519,1.6058190875885532,0.6804885424527917,8.688229786680218,0.130867,,,7.520534,7.2366105248474035
224,26662,a0026663, 26663 (2000 XK47),,26663,APO,,,,2.572,,,,,0.4717921494422985,1.5459560542514907,0.8165861244728455,13.53946047510983,0.0349314,,,7.110888,6.883601749134207
225,26759,a0026760, 26760 (2001 KP41),,26760,AMO,,,,5.3,,,,,0.5570792360694259,2.8536864173049,1.263956967970989,11.01253624311538,0.261135,,,7.97042,8.433461959190401
226,26816,a0026817, 26817 (1987 QB),,26817,AMO,,,,,,,,,0.5940141857838518,2.802701702676142,1.137857132765958,3.496426219570901,0.125995,,,7.069142,7.386819331356653
227,27001,a0027002, 27002 (1998 DV9),,27002,APO,,,,,,,,,0.4334179642511997,1.7438525409268018,0.9880355226840256,8.697297603547453,0.00351228,,,5.855125,5.5522551507792
228,27030,a0027031, 27031 (1998 RO4),,27031,AMO,,,,,,,,,0.4260778171015575,2.139205668214016,1.22773758677011,5.349169210742545,0.233246,,,6.767969,6.665118667284984
229,27345,a0027346, 27346 (2000 DN8),,27346,AMO,,,,,,,,,0.3988048904536904,1.875375517232756,1.127466589523214,36.94578238625751,0.444482,,,12.469505,13.686669622437968
230,29074,a0029075, 29075 (1950 DA),,29075,APO,,,,2.1216,,,,,0.5073715703492357,1.6989130317561918,0.836932858947272,12.181570674000001,0.0399511,,,6.984759,6.860261438895443
231,30824,a0030825, 30825 (1990 TG1),,30825,APO,,,,2.62428,,,,,0.6809331245162505,2.4362302400948868,0.7773203706661004,8.740987244183039,0.06966230000000001,,,7.658852,7.983215503625412
232,30996,a0030997, 30997 (1995 UO5),,30997,APO,,,,,,,,,0.6434771967474056,1.559889078977003,0.5561360271999887,36.215158466069866,0.403337,,,13.550938,14.717546034814493
233,31209,a0031210, 31210 (1998 BX7),,31210,AMO,,,,,,,,,0.5018838452203799,2.605267472937163,1.2977258157918778,8.957495124180877,0.356971,,,7.672716,7.956026154515411
234,31220,a0031221, 31221 (1998 BP26),,31221,AMO,,,,2.24,,,,,0.2569690181388998,1.723065713816922,1.280291209148585,20.221411767444177,0.292589,,,8.671732,8.770754606569056
235,31344,a0031345, 31345 (1998 PG),,31345,AMO,,,,2.5162,,,,,0.3914589632155364,2.015311360934899,1.226399665026832,6.493600235178317,0.234726,Sq,,6.689445,6.49234735827717
236,31345,a0031346, 31346 (1998 PB1),,31346,AMO,,,,,,,,,0.4297153881222978,2.029779406855929,1.157551961236186,5.962334888530831,0.142177,Sq:,,6.449319,6.289121410538369
237,31661,a0031662, 31662 (1999 HP11),,31662,APO,,,,,,,,,0.5482663707271148,1.597628811520312,0.7217026612589966,18.81385733329236,0.124214,,,8.615419000000001,8.788707156845797
238,31668,a0031669, 31669 (1999 JT6),,31669,APO,,,,5.807,,,,,0.5774610206318803,2.136841098393,0.90289865678683,9.543308040906172,0.000151192,,,6.899702,7.033337475485687
239,32510,a0032511, 32511 (2001 NX17),,32511,AST,16.8,4.0,0.043,,,,,,0.4268298321228901,5.035304027385664,2.8860860546889286,8.933296033674065,1.87085,,,10.65522,11.415305672148468
240,32905,a0032906, 32906 (1994 RH),,32906,AMO,,,,2.569,,,,,0.4408429515551104,2.247044471728422,1.256450754536071,18.93549278039942,0.451836,S,,8.612003,9.081951364621965
241,34612,a0034613, 34613 (2000 UR13),,34613,AMO,,,,,,,,,0.3871478460599843,2.069291915545804,1.268170007572907,6.175495989194406,0.280292,,,6.864103999999998,6.693133539888275
242,35106,a0035107, 35107 (1991 VH),,35107,APO,,,,2.6236,,,,,0.1443064334632261,1.137436409602782,0.9732970180417879,13.911486667781384,0.0256844,Sk,,6.390593,5.366943821535237
243,35395,a0035396, 35396 (1997 XF11),,35396,APO,,,,3.259,,,,,0.4840751126994448,1.442587778097561,0.7442669368361425,4.097474750998992,0.000711136,Xk,,6.549473,5.84715802205588
244,35431,a0035432, 35432 (1998 BG9),,35432,AMO,,,,,,,,,0.5407265509758822,2.50963663158999,1.152609471587604,13.08125168965648,0.169614,S,,7.702147,8.101612577917958
245,35669,a0035670, 35670 (1998 SU27),,35670,APO,,,,,,,,,0.5945321166234914,2.123587914549064,0.8610466968761429,7.108449142341184,0.07000210000000001,Sq,,6.840631,6.913055096701631
